UserID,Label,Class,Electry_down,Message,Electry_line,Electry_in,Electry_out,B_,Current_B,C_,Current_C,Power
214320,0,2,1,1,8834,7616,7387.52,0,0,360,50.5,0.782
214321,0,3,2,2,6418,5403,5294.94,0,0,741,47.9,0.795
214322,0,1,2,0,7546,6114,5747.16,0,0,188,37.2,0.799
214323,0,2,1,2,8957,7813,7578.61,0,0,477,58.2,0.78
214324,0,3,3,1,8527,7471,7022.74,0,0,300,50.3,0.778
214325,0,4,0,0,8153,7078,6865.66,0,0,564,25.9,0.791
214326,1,1,5,1,4003,2589,2485.44,0,0,265,40,0.795
214327,1,2,5,0,4210,3183,3055.68,0,0,769,34.2,0.768
214328,0,3,4,1,8229,7229,7084.42,0,0,384,56.1,0.768
214329,0,1,5,1,4563,3342,3208.32,0,0,467,36.1,0.758
214330,0,2,5,0,2623,1590,1526.4,0,0,344,28.8,0.752
214331,0,3,4,1,5034,3811,3544.23,0,0,390,30.3,0.794
214332,0,1,1,1,7985,6520,6324.4,0,0,519,32.4,0.761
214333,0,2,1,2,4776,3395,3225.25,0,0,422,48.3,0.759
214334,0,3,4,1,8021,6898,6415.14,0,0,741,25.2,0.772
214335,0,1,3,0,5731,4651,4557.98,0,0,454,44.2,0.763
214336,1,2,2,1,5202,3872,3600.96,0,0,893,44.6,0.785
214337,0,3,0,2,6483,5396,5180.16,0,0,255,45.1,0.785
214338,0,1,3,1,4314,3297,3066.21,0,0,174,46.1,0.782
214339,0,2,0,1,5815,4583,4445.51,0,0,215,52.2,0.789
214340,0,3,3,1,7313,6009,5888.82,0,0,553,50.2,0.781
214341,0,1,3,0,3814,2597,2415.21,0,0,460,26.3,0.783
214342,0,2,5,2,4470,3173,2094.18,0,0,221,59,0.789
214343,0,3,4,0,4305,2871,2670.03,0,0,888,25.3,0.772
214344,0,1,4,1,5233,3815,3700.55,0,0,543,46.4,0.792
214345,0,2,0,1,4334,3220,3059,0,0,462,26.7,0.784
214346,0,1,2,2,7098,5951,5772.47,0,0,192,42.6,0.77
214347,0,2,2,2,4411,4023.2,2986.83,0,0,284,41.9,0.777
214348,0,3,5,1,9004,7997,5597.9,0,0,592,36.4,0.758
214349,0,1,2,1,6923,5851,5792.49,0,0,783,37.2,0.784
214350,0,2,4,0,5686,4257,4001.58,0,0,332,57.8,0.782
214351,0,3,4,2,8091,6652,6186.36,0,0,508,37.7,0.774
214352,0,1,2,2,2892,1693,1608.35,0,0,790,58.3,0.79
214353,1,2,3,0,5274,3987,3827.52,0,0,601,56.7,0.751
214354,0,3,2,0,7795,6496,6171.2,0,0,720,59.2,0.793
214355,0,1,7,4,8931,7726,4944.64,0,0,437,34.5,0.787
214356,0,2,5,0,4554,3090,3028.2,0,0,552,42,0.784
214357,0,3,4,0,8668,7320,7027.2,0,0,569,40.1,0.8
214358,0,1,5,1,6874,5677,5620.23,0,0,218,44.2,0.782
214359,1,2,5,2,8311,7132,6704.08,0,0,891,57.4,0.786
214360,0,3,5,1,3423,2121,2036.16,0,0,718,56.4,0.791
214361,0,1,4,2,8912,7826,7591.22,0,0,859,47.9,0.777
214362,0,2,1,2,9071,7774,7696.26,0,0,507,28,0.772
214363,0,3,0,2,7882,6593,6197.42,0,0,352,36.9,0.776
214364,0,1,3,2,8125,7079,6937.42,0,0,566,30.7,0.777
214365,1,2,1,0,5646,4466,4242.7,0,0,793,43,0.788
214366,0,3,1,2,5223,4090,3803.7,0,0,372,52.6,0.763
214367,0,1,2,1,5238,3814,3737.72,0,0,543,26.9,0.786
214368,0,2,0,1,4429,3191,3159.09,0,0,598,41.1,0.756
214369,0,3,2,2,3377,2274,2205.78,0,0,826,54.1,0.754
214370,0,1,1,0,4916,3611,3394.34,0,0,324,30.9,0.753
214371,0,2,5,2,7971,6630,4839.9,0,0,697,38,0.773
214372,1,3,1,2,4131,2781,2669.76,0,0,286,36.9,0.789
214373,0,1,0,1,3358,1916,1781.88,0,0,852,35.8,0.761
214374,0,2,3,0,9167,7897,7502.15,0,0,312,42,0.756
214375,0,1,3,0,8399,7269,6832.86,0,0,603,26.7,0.793
214376,0,2,1,2,3196,1877,1764.38,0,0,197,54,0.754
214377,0,3,2,0,5331,4282,4239.18,0,0,197,39.8,0.755
214378,0,1,4,1,3563,2241,2106.54,0,0,521,51.7,0.785
214379,0,2,3,1,3141,2018,1896.92,0,0,758,50.8,0.79
214380,0,3,3,2,8732,7344,7270.56,0,0,819,39.3,0.799
214381,0,1,1,1,7289,5835,5718.3,0,0,701,32.1,0.764
214382,0,2,3,2,6786,5660,5490.2,0,0,731,45.1,0.763
214383,0,3,0,1,4006,2683,2629.34,0,0,253,46,0.795
214384,0,1,1,2,6997,5802,5685.96,0,0,471,48.3,0.787
214385,0,1,3,2,7027,5549,5160.57,0,0,566,53.7,0.787
214386,0,2,1,1,6169,5146,4837.24,0,0,505,52.6,0.753
214387,0,3,3,2,6096,4921,4773.37,0,0,713,41.4,0.798
214388,1,1,2,2,7916,6914,6844.86,0,0,478,49.2,0.755
214389,1,2,4,2,7089,5662,4020.02,0,0,467,51,0.764
214390,0,3,0,2,6034,4639,4592.61,0,0,548,43.2,0.785
214391,1,1,3,2,9129,7920,7840.8,0,0,283,48.9,0.793
214392,1,2,3,2,7926,6849,6438.06,0,0,159,41.9,0.753
214393,0,3,4,0,8767,7301,7154.98,0,0,797,42.2,0.767
214394,1,1,1,2,6971,5700,5586,0,0,280,43.3,0.794
214395,0,2,4,2,2981,1921,1901.79,0,0,741,38.3,0.779
214396,1,3,2,2,3707,2577,2448.15,0,0,644,38.7,0.75
214397,0,1,4,2,8746,7336,6969.2,0,0,890,46.8,0.755
214398,1,2,5,0,4900,3519,3272.67,0,0,579,34.3,0.762
214399,0,3,0,2,3620,2280,2166,0,0,210,37.3,0.774
214400,0,1,2,1,7537,6071,5888.87,0,0,302,40.3,0.771
214401,0,2,0,2,2770,1557,1479.15,0,0,331,36,0.798
214402,0,3,2,0,4424,3004,2853.8,0,0,453,37,0.79
214403,0,1,3,0,4665,3302,3136.9,0,0,858,35.2,0.754
214404,0,2,0,1,8374,7019,6527.67,0,0,513,31.3,0.751
214405,0,1,1,1,7991,6724,6320.56,0,0,589,50.5,0.75
214406,1,2,0,2,5909,4723,4486.85,0,0,900,50.3,0.78
214407,0,3,4,0,7693,6525,6068.25,0,0,860,42.7,0.792
214408,0,1,3,0,4350,3202,2977.86,0,0,241,47.1,0.798
214409,0,2,2,1,5153,3944,3865.12,0,0,374,52.1,0.756
214410,0,3,1,0,4145,2913,2767.35,0,0,590,32.2,0.754
214411,0,1,3,1,5724,4421,4111.53,0,0,254,42.7,0.795
214412,0,2,2,0,9333,7896,7738.08,0,0,844,45.6,0.799
214413,0,1,3,2,5898,4761,4475.34,0,0,182,57.2,0.784
214414,0,2,2,1,5221,3916,3798.52,0,0,303,51.6,0.763
214415,0,3,2,0,6019,4620,4527.6,0,0,363,44.4,0.786
214416,0,1,4,0,7889,6664,6264.16,0,0,379,28.4,0.781
214417,0,2,3,0,4670,3620,3583.8,0,0,359,47.6,0.76
214418,0,3,0,2,3408,2221,2176.58,0,0,769,40.8,0.757
214419,0,1,4,0,2833,1793,1775.07,0,0,664,31.4,0.764
214420,0,2,3,0,3468,2022,1981.56,0,0,466,37.2,0.76
214421,0,3,1,2,7391,4023.2,5909.24,0,0,177,25.3,0.793
214422,0,1,5,1,8456,7137,4496.31,0,0,869,47.1,0.79
214423,0,2,3,1,9024,7835,7678.3,0,0,568,35.5,0.794
214424,0,3,4,1,8510,7032,6680.4,0,0,317,27.7,0.787
214425,0,1,4,0,7756,6568,6108.24,0,0,452,32.5,0.781
214426,0,2,0,0,8513,7429,6983.26,0,0,580,31.3,0.76
214427,0,3,1,1,8763,7636,7330.56,0,0,381,55.1,0.793
214428,0,1,1,0,5321,3991,3871.27,0,0,353,53.9,0.789
214429,0,2,0,0,9016,7959,7401.87,0,0,454,57.4,0.79
214430,0,3,0,0,3246,1791,1683.54,0,0,693,57.6,0.772
214431,0,1,0,0,7137,6089,5906.33,0,0,643,35.3,0.792
214432,0,2,0,1,3032,1836,1707.48,0,0,870,56.7,0.798
214433,0,1,2,0,4094,3070,2916.5,0,0,463,40.3,0.759
214434,0,2,1,1,5597,4251,3995.94,0,0,543,59.7,0.772
214435,0,3,5,2,6428,5249,3464.34,0,0,667,30.5,0.774
214436,0,1,2,0,6491,5111,5008.78,0,0,376,44.8,0.783
214437,0,2,0,2,4495,3158,3063.26,0,0,307,51.9,0.787
214438,0,3,1,2,6948,5868,5457.24,0,0,270,28.9,0.799
214439,1,1,4,1,5062,3839,3800.61,0,0,366,52.4,0.792
214440,1,2,3,2,8226,6740,6672.6,0,0,837,33.3,0.798
214441,0,3,0,1,7350,5937,5521.41,0,0,180,25.8,0.771
214442,0,4,4,2,5490,4204,4161.96,0,0,772,50.5,0.774
214443,1,2,5,0,6688,5543,3824.67,0,0,757,32.8,0.785
214444,0,3,2,0,7114,5672,5274.96,0,0,150,57,0.8
214445,0,1,3,1,5463,4189,4105.22,0,0,553,54.4,0.794
214446,0,2,4,2,8645,7192,6760.48,0,0,170,58.1,0.795
214447,0,3,0,0,4445,3302,3070.86,0,0,516,59.8,0.767
214448,0,1,3,0,4594,3379,3210.05,0,0,169,49.1,0.792
214449,0,2,4,2,8621,7328,7108.16,0,0,760,49.1,0.796
214450,0,3,3,2,4153,2944,2855.68,0,0,711,54.5,0.773
214451,0,1,4,0,6443,5404,5241.88,0,0,716,54.1,0.763
214452,1,2,2,2,6328,5093,4787.42,0,0,761,48.2,0.8
214453,0,3,3,1,5825,4578,4486.44,0,0,515,29.6,0.792
214454,0,1,3,1,3189,2113,2028.48,0,0,821,53.8,0.766
214455,0,2,0,2,5097,4076,4035.24,0,0,858,56.7,0.78
214456,0,3,0,1,8607,7441,7143.36,0,0,710,33.9,0.795
214457,0,1,4,0,4041,2568,2490.96,0,0,741,39.7,0.758
214458,1,2,1,2,6244,4757,4661.86,0,0,612,52,0.783
214459,1,3,1,0,4290,3221,3059.95,0,0,740,44.9,0.787
214460,1,4,0,0,8759,7699,7314.05,0,0,753,54.7,0.766
214461,0,2,3,2,2695,1559,1512.23,0,0,677,58.4,0.77
214462,1,1,0,0,3826,2641,2588.18,0,0,433,28.7,0.777
214463,0,2,3,2,4420,3090,2997.3,0,0,381,55,0.75
214464,1,3,0,0,9282,7786,7552.42,0,0,313,39.2,0.76
214465,0,1,5,2,6398,5253,3834.69,0,0,444,54.2,0.766
214466,0,2,1,2,6615,5585,5194.05,0,0,744,43.2,0.764
214467,1,3,5,1,5597,4426,4160.44,0,0,189,34.2,0.795
214468,0,1,0,1,8180,7119,6976.62,0,0,358,40.7,0.76
214469,0,2,4,0,8412,7136,6850.56,0,0,424,44.8,0.798
214470,0,3,5,2,4837,3471,3297.45,0,0,509,29.8,0.789
214471,0,1,0,2,4447,3096,2910.24,0,0,299,53.1,0.769
214472,0,2,0,0,2628,1618,1553.28,0,0,374,49.4,0.759
214473,0,1,1,2,8847,7839,7368.66,0,0,711,47.5,0.78
214474,0,2,3,0,6202,4816,4671.52,0,0,860,52,0.762
214475,0,3,0,2,4827,3466,3362.02,0,0,494,26.2,0.787
214476,0,1,0,0,4249,3018,2836.92,0,0,877,57.7,0.798
214477,0,2,1,2,7948,6938,6799.24,0,0,804,53.6,0.782
214478,0,3,5,2,8427,7352,7131.44,0,0,296,42.4,0.762
214479,0,1,2,2,4785,3545,3367.75,0,0,216,58.8,0.768
214480,0,2,5,0,3574,4023.2,2515.59,0,0,294,55.6,0.799
214481,0,3,2,2,4868,3513,3267.09,0,0,451,29.1,0.77
214482,1,4,2,0,4557,3158,3031.68,0,0,441,44.8,0.783
214483,1,2,3,2,9047,7946,7866.54,0,0,565,39.1,0.782
214484,0,1,5,0,6765,5374,5105.3,0,0,839,34.3,0.786
214485,0,2,4,2,3175,1727,1606.11,0,0,519,44,0.763
214486,0,3,1,1,5616,4432,4299.04,0,0,592,26.7,0.771
214487,0,1,4,2,3521,2089,1942.77,0,0,783,50.4,0.762
214488,0,2,2,1,5608,4232,3978.08,0,0,332,45.2,0.793
214489,0,3,1,2,3595,2436,2314.2,0,0,508,28.5,0.794
214490,0,1,1,0,7296,6136,5890.56,0,0,790,58.5,0.793
214491,0,2,2,1,6691,5316,4997.04,0,0,601,29,0.761
214492,0,4,3,1,4183,2683,2629.34,0,0,720,46,0.77
214493,0,1,0,1,2719,1519,1458.24,0,0,437,57.2,0.75
214494,0,2,0,0,5666,4514,4288.3,0,0,552,47.2,0.779
214495,0,3,0,1,4553,3392,3358.08,0,0,569,47.4,0.759
214496,0,1,1,1,6352,5044,4943.12,0,0,218,35.6,0.758
214497,0,2,2,2,3264,2054,1910.22,0,0,891,27.8,0.751
214498,0,3,3,2,7760,6668,6267.92,0,0,718,33.6,0.79
214499,0,1,4,0,3995,2547,2445.12,0,0,859,35.6,0.783
214500,0,2,2,0,5594,4428,4295.16,0,0,507,35.1,0.791
214501,0,3,3,2,7688,6430,6301.4,0,0,352,38.4,0.76
214502,0,1,3,1,8044,6804,6463.8,0,0,566,57.3,0.77
214503,0,2,4,2,6689,5474,5145.56,0,0,793,42.5,0.787
214504,0,3,1,2,8441,7216,6855.2,0,0,372,31.2,0.772
214505,0,1,5,2,5863,4391,3161.52,0,0,543,59.2,0.778
214506,0,2,2,0,4019,2586,2404.98,0,0,598,41.8,0.8
214507,0,3,4,0,6258,5164,5009.08,0,0,826,39.5,0.754
214508,0,1,4,1,5625,4495,3281.35,0,0,324,39,0.778
214509,0,2,4,4,9186,7739,5262.52,0,0,697,29.3,0.776
214510,0,3,2,1,9025,7704,5007.6,0,0,286,31.3,0.757
214511,0,1,9,0,9003,7584,7128.96,0,0,852,57.5,0.752
214512,0,2,3,0,4374,2927,2809.92,0,0,312,28.2,0.759
214513,0,1,2,0,5746,4528,4392.16,0,0,603,44.5,0.754
214514,0,2,5,2,4538,3431,2573.25,0,0,197,32.3,0.761
214515,0,3,3,3,8226,6997,4687.99,0,0,197,46.7,0.758
214516,0,1,3,0,7857,6829,6350.97,0,0,572,32.3,0.782
214517,0,2,4,0,3194,1953,1913.94,0,0,621,45.4,0.758
214518,0,3,10,2,8255,7114,5193.22,0,0,472,40.4,0.799
214519,0,1,10,3,7413,6038,4347.36,0,0,723,37.7,0.778
214520,0,2,2,3,7749,6307,6243.93,0,0,250,33.7,0.752
214521,0,3,4,2,4902,3617,3363.81,0,0,154,36.5,0.768
214522,1,1,3,0,4094,3061,2907.95,0,0,851,41.5,0.79
214523,0,2,0,3,7914,6736,6264.48,0,0,602,59.1,0.755
214524,1,3,9,3,3596,2512,1733.28,0,0,861,34.2,0.766
214525,1,1,0,2,2697,1527,1511.73,0,0,531,59.6,0.787
214526,1,2,8,4,3563,2137,1709.6,0,0,403,56.5,0.779
214527,1,3,2,4,5726,4368,4236.96,0,0,319,46.6,0.778
214528,0,1,3,1,3718,2714,2686.86,0,0,400,26.7,0.751
214529,0,2,7,0,7331,6326,6009.7,0,0,549,36.7,0.792
214530,0,3,6,0,3499,2496,2321.28,0,0,468,44.1,0.774
214531,1,1,4,2,8942,7646,5734.5,0,0,816,53.6,0.772
214532,1,2,7,0,8233,6881,6399.33,0,0,256,42.4,0.79
214533,0,3,2,0,8692,7322,7175.56,0,0,281,58.8,0.77
214534,0,4,5,0,4911,3511,3440.78,0,0,476,55.6,0.775
214535,1,1,1,4,6750,5436,3587.76,0,0,257,29.1,0.777
214536,1,2,5,1,3815,2661,1623.21,0,0,431,44.8,0.79
214537,0,3,1,2,6554,5380,5111,0,0,156,39.1,0.794
214538,0,1,2,4,9157,7767,6058.26,0,0,450,34.3,0.76
214539,0,2,6,1,8583,7118,4840.24,0,0,606,44,0.783
214540,0,3,6,1,4960,3939,3742.05,0,0,817,26.7,0.779
214541,1,1,5,3,3978,2890,2774.4,0,0,430,50.4,0.751
214542,0,2,2,4,5820,4717,3301.9,0,0,202,45.2,0.778
214543,1,3,4,0,5576,4238,4026.1,0,0,775,28.5,0.773
214544,0,1,7,3,8953,7700,5390,0,0,859,58.5,0.765
214545,0,2,6,1,5397,4308,4049.52,0,0,861,29,0.8
214546,0,3,1,3,6745,5324,5164.28,0,0,582,46,0.763
214547,0,1,3,3,5089,3855,3585.15,0,0,258,57.2,0.776
214548,1,2,4,0,8269,7137,6922.89,0,0,221,47.2,0.798
214549,0,3,8,0,7822,6797,6661.06,0,0,769,47.4,0.773
214550,0,1,6,3,6380,5304,3978,0,0,677,35.6,0.797
214551,0,2,1,2,7930,6525,6264,0,0,262,59.3,0.78
214552,1,3,4,0,3921,4023.2,2415.85,0,0,892,40.5,0.798
214553,1,1,2,0,7008,5963,4591.51,0,0,659,53.6,0.77
214554,0,2,4,2,4887,3687,2359.68,0,0,857,36,0.788
214555,1,1,7,1,7917,6871,4740.99,0,0,577,41.8,0.757
214556,1,2,4,0,6261,5022,4921.56,0,0,549,47,0.782
214557,0,3,0,0,3787,2524,2498.76,0,0,775,39.1,0.774
214558,0,1,1,3,6642,5527,5305.92,0,0,337,42.2,0.794
214559,1,2,4,0,8131,6834,6560.64,0,0,305,26.6,0.753
214560,0,3,1,4,5892,4640,3201.6,0,0,403,55.5,0.752
214561,1,1,6,0,7696,6254,4065.1,0,0,526,51.3,0.761
214562,0,2,6,1,4050,2768,2131.36,0,0,303,30.6,0.755
214563,0,3,6,0,8292,7010,6799.7,0,0,613,47.7,0.783
214564,1,1,0,4,8993,7769,7380.55,0,0,406,57.4,0.787
214565,0,2,4,0,7581,6511,6380.78,0,0,783,35.8,0.772
214566,0,3,9,4,6580,5252,3833.96,0,0,361,51.5,0.799
214567,1,1,0,2,7985,6857,6377.01,0,0,262,51.8,0.799
214568,0,2,2,2,8558,7463,7015.22,0,0,470,52,0.766
214569,0,3,4,0,4865,3532,3426.04,0,0,630,46.6,0.77
214570,1,1,9,4,5251,4026,3100.02,0,0,221,39.7,0.774
214571,1,2,0,2,6703,5445,5063.85,0,0,340,54.6,0.779
214572,1,3,1,2,5331,4320,4060.8,0,0,370,53,0.777
214573,0,1,0,0,9199,7711,7556.78,0,0,176,50.7,0.8
214574,0,2,5,1,5694,4478,4388.44,0,0,610,58.9,0.777
214575,1,3,4,0,4350,3246,3148.62,0,0,458,34.7,0.785
214576,0,1,5,1,2751,1515,999.9,0,0,556,42.4,0.758
214577,1,2,1,0,4541,3509,3333.55,0,0,316,52.7,0.784
214578,1,3,0,0,4166,2873,2671.89,0,0,482,58.9,0.788
214579,1,1,4,0,7593,6477,6088.38,0,0,280,45.6,0.766
214580,0,2,4,1,6579,5483,3838.1,0,0,391,39.5,0.792
214581,0,3,3,0,4451,2966,2817.7,0,0,681,36.5,0.756
214582,0,1,2,2,7177,6091,5847.36,0,0,749,30.8,0.797
214583,1,2,2,0,4096,2893,2719.42,0,0,553,59,0.763
214584,0,1,2,1,5516,4103,3856.82,0,0,194,55.7,0.798
214585,0,2,4,2,5951,4582,4444.54,0,0,815,49.9,0.79
214586,0,3,4,0,4683,3626,3444.7,0,0,579,58.8,0.795
214587,1,1,0,1,7379,4023.2,5727.55,0,0,889,40.7,0.763
214588,0,2,5,1,8038,6668,5334.4,0,0,354,56.2,0.757
214589,0,3,1,0,5904,4536,4490.64,0,0,814,57.3,0.778
214590,0,1,0,1,3457,2315,2291.85,0,0,184,28,0.785
214591,0,2,2,2,6800,5508,5287.68,0,0,750,30.1,0.8
214592,0,3,2,2,7070,5963,5903.37,0,0,596,40.9,0.771
214593,1,1,0,2,8802,7425,7202.25,0,0,191,36.9,0.757
214594,0,1,2,1,5789,4314,4055.16,0,0,895,47.1,0.763
214595,0,2,0,1,9184,7687,7379.52,0,0,247,34.4,0.763
214596,0,3,1,2,5205,3984,3944.16,0,0,825,54.7,0.783
214597,1,1,4,0,4829,3562,3312.66,0,0,223,33.9,0.755
214598,0,2,2,0,6258,5210,4949.5,0,0,269,55,0.785
214599,1,3,3,0,8796,7728,7187.04,0,0,346,25.4,0.77
214600,0,1,5,1,3329,2115,1501.65,0,0,596,42.7,0.754
214601,0,2,5,0,8707,7646,6116.8,0,0,808,50.8,0.781
214602,0,3,0,0,6176,4961,4712.95,0,0,627,41.2,0.799
214603,0,1,3,0,7741,6493,6233.28,0,0,435,53.6,0.789
214604,0,2,0,2,7498,6059,5877.23,0,0,215,42.4,0.781
214605,1,3,1,2,6669,5532,5144.76,0,0,695,58.8,0.796
214606,0,1,1,1,8908,7603,7146.82,0,0,728,55.6,0.789
214607,0,2,1,0,8470,7171,6812.45,0,0,780,29.1,0.762
214608,0,3,0,2,5448,3977,3698.61,0,0,259,44.8,0.791
214609,0,1,2,2,6752,5510,5399.8,0,0,738,39.1,0.757
214610,1,2,3,2,8141,7004,6583.76,0,0,454,34.3,0.75
214611,0,3,1,1,6020,4763,4477.22,0,0,785,44,0.79
214612,1,1,2,2,8638,7588,7132.72,0,0,461,26.7,0.763
214613,0,2,2,0,7986,6762,6694.38,0,0,780,50.4,0.766
214614,0,1,1,2,3700,2313,2220.48,0,0,405,45.2,0.794
214615,0,2,3,1,9150,7665,7588.35,0,0,400,28.5,0.775
214616,0,3,0,0,6740,5468,5358.64,0,0,286,58.5,0.77
214617,1,1,5,1,9000,7842,7685.16,0,0,752,29,0.779
214618,1,2,5,0,4678,3242,3047.48,0,0,442,46,0.75
214619,1,3,4,1,6660,5294,4976.36,0,0,872,57.2,0.755
214620,0,1,5,1,8865,7430,7355.7,0,0,470,47.2,0.794
214621,0,2,5,0,2965,4023.2,1785.96,0,0,326,47.4,0.767
214622,0,1,4,1,5328,4124,4041.52,0,0,751,35.6,0.781
214623,0,2,1,1,8222,6799,6663.02,0,0,766,37.2,0.763
214624,0,3,1,2,3955,2932,2873.36,0,0,277,41.5,0.774
214625,0,1,4,1,6649,5327,5060.65,0,0,316,27.6,0.763
214626,0,2,3,0,2739,1535,1488.95,0,0,592,57.8,0.795
214627,0,3,2,1,7744,6324,6197.52,0,0,310,27.2,0.756
214628,0,1,0,2,5592,4261,3962.73,0,0,188,52.7,0.8
214629,0,2,3,1,9137,7744,7589.12,0,0,389,32.9,0.781
214630,0,3,0,1,5684,4465,4152.45,0,0,375,36.1,0.759
214631,0,1,3,1,7223,5862,5686.14,0,0,249,51.1,0.769
214632,1,2,3,0,9023,7528,7452.72,0,0,370,39.6,0.778
214633,0,3,5,2,7493,6136,4417.92,0,0,825,27.3,0.753
214634,0,1,4,0,5510,4418,4285.46,0,0,430,45.5,0.757
214635,0,2,4,1,3929,2796,2712.12,0,0,444,39.2,0.76
214636,0,3,0,1,9290,7821,7664.58,0,0,150,36,0.799
214637,0,1,2,2,5963,4850,4656,0,0,377,40.6,0.765
214638,0,2,2,2,5580,4488,4308.48,0,0,524,32.8,0.795
214639,0,3,5,1,8286,7154,5723.2,0,0,436,43.6,0.764
214640,0,1,2,1,3982,2635,2529.6,0,0,505,33,0.78
214641,0,2,4,0,4506,3501,3290.94,0,0,401,31.5,0.778
214642,0,1,4,2,4497,3313,3213.61,0,0,569,55.2,0.779
214643,0,2,2,2,6111,5049,4847.04,0,0,306,40.7,0.768
214644,0,3,3,0,5404,4383,4120.02,0,0,506,30.3,0.777
214645,0,1,2,0,2627,1606,1573.88,0,0,500,49.4,0.751
214646,0,2,7,4,5073,3853,2812.69,0,0,492,28,0.769
214647,0,3,5,0,8941,7746,7513.62,0,0,153,41.2,0.789
214648,0,1,4,0,5247,3929,3850.42,0,0,811,45,0.754
214649,0,2,5,1,8264,6856,6650.32,0,0,469,49.4,0.768
214650,1,3,5,2,3491,2175,2088,0,0,641,34.3,0.785
214651,0,4,5,1,4063,4023.2,2554.56,0,0,455,52.7,0.751
214652,0,2,4,2,5628,4327,4110.65,0,0,497,57.3,0.78
214653,0,3,1,2,6670,5572,5181.96,0,0,355,59.6,0.797
214654,0,1,0,2,5866,4635,4356.9,0,0,322,43.6,0.782
214655,0,2,3,2,5431,4084,4002.32,0,0,825,25.5,0.763
214656,1,3,1,0,3898,2529,2478.42,0,0,451,26.7,0.773
214657,0,1,1,2,3838,2614,2535.58,0,0,468,37.8,0.793
214658,0,2,2,1,5946,4486,4396.28,0,0,880,34,0.754
214659,0,3,0,1,4767,3644,3498.24,0,0,200,58.5,0.776
214660,0,1,2,2,6098,4806,4565.7,0,0,717,59.4,0.767
214661,0,2,1,0,8114,7024,6532.32,0,0,556,54.2,0.782
214662,0,3,5,2,7504,6152,4737.04,0,0,195,41.3,0.799
214663,1,1,1,2,5854,4609,4332.46,0,0,160,56.7,0.793
214664,0,2,0,1,7814,6733,6598.34,0,0,526,46.9,0.759
214665,0,3,3,0,7962,6832,6558.72,0,0,251,46.1,0.755
214666,1,1,3,0,3604,2562,2382.66,0,0,830,28.3,0.779
214667,0,2,1,2,2963,1591,1511.45,0,0,195,43.5,0.768
214668,0,3,2,0,7502,6067,5642.31,0,0,704,28.7,0.757
214669,0,4,4,1,5986,4495,4180.35,0,0,768,49,0.777
214670,0,2,3,1,8703,7347,7200.06,0,0,705,59.3,0.791
214671,0,1,3,2,3463,2305,2281.95,0,0,644,27.7,0.76
214672,0,2,1,1,3158,1757,1739.43,0,0,172,32.5,0.761
214673,0,3,3,2,6232,4833,4784.67,0,0,374,34.8,0.765
214674,0,1,0,1,7275,6056,5995.44,0,0,489,43.9,0.795
214675,0,2,1,2,5201,4056,3934.32,0,0,852,32.6,0.786
214676,0,3,3,2,7508,6075,5892.75,0,0,546,39.2,0.782
214677,0,1,1,1,8769,7766,7222.38,0,0,708,46,0.754
214678,0,2,3,2,6113,4650,4464,0,0,369,57,0.767
214679,1,3,2,2,5743,4388,4344.12,0,0,262,32.1,0.797
214680,0,1,4,2,4291,2886,2222.22,0,0,784,37.2,0.763
214681,0,1,0,2,8186,4023.2,7037.38,0,0,700,38.2,0.758
214682,0,2,3,2,9178,7819,7349.86,0,0,865,54.2,0.781
214683,0,3,3,2,5308,3932,3814.04,0,0,405,51,0.787
214684,0,1,4,0,4876,3408,3169.44,0,0,421,53.6,0.8
214685,0,2,1,2,2616,1533,1517.67,0,0,446,42.4,0.778
214686,0,3,4,2,5433,4364,4058.52,0,0,892,58.8,0.769
214687,0,1,2,2,6116,4857,4662.72,0,0,672,55.6,0.758
214688,0,2,4,2,5474,3995,3875.15,0,0,236,29.1,0.786
214689,0,3,5,0,7363,6025,5964.75,0,0,258,44.8,0.786
214690,0,1,0,2,8200,6745,6340.3,0,0,504,39.1,0.751
214691,0,2,2,1,5004,3982,3703.26,0,0,830,34.3,0.753
214692,0,3,0,2,7692,6535,6142.9,0,0,805,44,0.78
214693,0,1,2,0,7803,6565,6302.4,0,0,284,26.7,0.759
214694,0,2,3,0,5266,4150,3901,0,0,326,50.4,0.773
214695,0,3,0,1,4932,3888,3615.84,0,0,661,45.2,0.759
214696,1,1,1,1,4199,2770,2686.9,0,0,848,28.5,0.773
214697,1,2,0,2,9454,7986,7826.28,0,0,537,58.5,0.786
214698,0,3,4,0,3720,2412,2315.52,0,0,377,29,0.756
214699,0,1,3,0,4919,3834,3642.3,0,0,566,46,0.789
214700,0,2,2,1,,,1833.94,0,0,464,57.2,0.751
214701,0,1,1,0,3222,1831,1721.14,0,0,351,47.2,0.751
214702,0,2,3,1,5801,4666,4572.68,0,0,615,47.4,0.778
214703,0,3,2,0,6433,5275,4905.75,0,0,440,35.6,0.79
214704,0,1,3,2,3899,2729,2537.97,0,0,683,33.5,0.769
214705,0,2,2,1,4311,2829,2687.55,0,0,603,48.7,0.793
214706,0,3,2,0,5068,3601,3420.95,0,0,248,29.6,0.769
214707,0,1,4,0,5754,4303,4044.82,0,0,639,47.6,0.791
214708,0,2,3,0,3789,2693,2639.14,0,0,219,41.9,0.778
214709,0,3,0,2,7117,5619,5338.05,0,0,197,31.9,0.77
